brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,link
HP,Missing,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,61000,68000,10,4.3,1124,100,https://www.flipkart.com/hp-2023-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-15s-fr4001tu-thin-light-laptop/p/itmbb64b6f1667d5?pid=COMGZNSB6GCJVUPX&lid=LSTCOMGZNSB6GCJVUPX7MUWHR&marketplace=FLIPKART&q=HP+Missing+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=61efa07f-3c81-402b-af99-cc9da62e7712.COMGZNSB6GCJVUPX.SEARCH&ppt=None&ppn=None&ssid=csnpmy96o00000001704464076568&qH=2f77d12d83713c6b
ASUS,ZenBook,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,No,99990,122990,18,4.9,35,6,Not Found
Lenovo,ThinkPad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,67990,76915,11,4.8,9,0,https://www.flipkart.com/lenovo-thinkpad-intel-core-i5-10th-gen-10210u-8-gb-512-gb-hdd-512-ssd-windows-10-pro-t14-thin-light-laptop/p/itm7d4696b190808?pid=COMG2PZ3YFH4C897&lid=LSTCOMG2PZ3YFH4C897QA0ZL9&marketplace=FLIPKART&q=Lenovo+ThinkPad+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=6a4b96ff-347d-4493-9901-dd6046557436.COMG2PZ3YFH4C897.SEARCH&ppt=None&ppn=None&ssid=n0q5v5es680000001704464077746&qH=b2c126d5801c9e2b
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,70799,89564,20,4.7,98,6,https://www.flipkart.com/dell-inspiron-15-3520-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-laptop/p/itm0c93229d052fe?pid=COMGTEGW6HF5GJGQ&lid=LSTCOMGTEGW6HF5GJGQNY91RG&marketplace=FLIPKART&q=DELL+Inspiron+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=6e2a94cb-6e5e-4c78-907d-c53092f6b28b.COMGTEGW6HF5GJGQ.SEARCH&ppt=None&ppn=None&ssid=zxr2j24iqo0000001704464078483&qH=4928d3408598e264
Lenovo,ThinkPad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,65990,75879,13,4.1,31,2,https://www.flipkart.com/lenovo-thinkpad-intel-core-i5-10th-gen-10210u-8-gb-512-gb-hdd-512-ssd-windows-10-pro-t14-thin-light-laptop/p/itm7d4696b190808?pid=COMG2PZ3YFH4C897&lid=LSTCOMG2PZ3YFH4C897QA0ZL9&marketplace=FLIPKART&q=Lenovo+ThinkPad+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=3becfa0e-0a54-4fbb-9e63-cb10415e0060.COMG2PZ3YFH4C897.SEARCH&ppt=None&ppn=None&ssid=266b61bdog0000001704464079495&qH=b2c126d5801c9e2b
ASUS,VivoBook,Intel,Core i5,8th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,53690,58990,8,4.4,19,3,https://www.flipkart.com/asus-vivobook-s14-intel-core-i7-8th-gen-8565u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-s430fn-eb059t-thin-light-laptop/p/itmd59e277d6e18b?pid=COMFGH6RJ6CBCRZK&lid=LSTCOMFGH6RJ6CBCRZKJIMJQX&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Core+i5+8th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=9e16cbe9-980f-47df-8e3a-9c61cde0d3a4.COMFGH6RJ6CBCRZK.SEARCH&ppt=None&ppn=None&ssid=ozm725r3io0000001704464080494&qH=8e7e69901c7d5110
MSI,Modern,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,55990,67990,17,0.0,0,0,https://www.flipkart.com/msi-modern-14-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-c12m-439in-thin-light-laptop/p/itmf3950dea52e02?pid=COMGMV6VGZVHZ6XT&lid=LSTCOMGMV6VGZVHZ6XTGMIBEW&marketplace=FLIPKART&q=MSI+Modern+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=3b74fcb4-15c3-4672-a70c-d21a6c845cba.COMGMV6VGZVHZ6XT.SEARCH&ppt=None&ppn=None&ssid=ub7et7c64g0000001704464081728&qH=40ada3595063c05b
ASUS,VivoBook,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,53190,69990,24,4.5,11,0,https://www.flipkart.com/asus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-x1502za-ej544ws-laptop/p/itm3aedd72975705?pid=COMGTVP9XSSZPXSK&lid=LSTCOMGTVP9XSSZPXSKH3J3ZZ&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=8151a50a-b543-4de5-99b8-7db13fcccda6.COMGTVP9XSSZPXSK.SEARCH&ppt=None&ppn=None&ssid=2qltbvumcw0000001704464082425&qH=14d79749a542f24b
Lenovo,IdeaPad,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,2,Casual,Missing,2,No,Yes,58999,65999,10,4.4,45,3,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-15itl6-thin-light-laptop/p/itm33b75098df4ca?pid=COMG6AKVCAGQZBW8&lid=LSTCOMG6AKVCAGQZBW8OZTYCF&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=cb0e35d8-8719-47d2-964e-e1f3bf93afee.COMG6AKVCAGQZBW8.SEARCH&ppt=None&ppn=None&ssid=dhr0ng9e000000001704464083175&qH=ba23c066c6dcaf95
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,ThinNlight,Missing,3,No,No,71990,86000,16,0.0,0,0,https://www.flipkart.com/dell-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-inspiron-3530-thin-light-laptop/p/itmde8407c6c5b9d?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8JTULYV&marketplace=FLIPKART&q=DELL+Inspiron+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=94e6141a-2f64-4d7d-ad13-63829517b66b.COMGTQXEPE3ZKHN8.SEARCH&ppt=None&ppn=None&ssid=0e9l14ugu80000001704464084121&qH=4928d3408598e264
HP,Missing,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,Missing,0,No,No,82000,89000,7,0.0,0,0,https://www.flipkart.com/hp-2023-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-15s-fr4001tu-thin-light-laptop/p/itmbb64b6f1667d5?pid=COMGZNSB6GCJVUPX&lid=LSTCOMGZNSB6GCJVUPX7MUWHR&marketplace=FLIPKART&q=HP+Missing+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=c425720e-f2de-4a7f-9ffb-8621cb6b27bc.COMGZNSB6GCJVUPX.SEARCH&ppt=None&ppn=None&ssid=0cba2mrlz40000001704464084918&qH=2f77d12d83713c6b
ASUS,ZenBook,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,0,No,No,84990,104990,19,0.0,0,0,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp562ws-2-1-laptop/p/itma3d7895911a82?pid=COMGBYQ2G7MGZJY2&lid=LSTCOMGBYQ2G7MGZJY2OWZFYB&marketplace=FLIPKART&q=ASUS+ZenBook+Intel+Core+i5+11th+LPDDR4X&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=2f8b46a7-4187-419e-8429-07bb1917964e.COMGBYQ2G7MGZJY2.SEARCH&ppt=None&ppn=None&ssid=v874e0g66o0000001704464085652&qH=9f1898faed489ea6
Lenovo,Thinpad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,0,No,No,89998,101525,11,0.0,0,0,https://www.flipkart.com/lenovo-thinkpad-intel-core-i5-10th-gen-10210u-8-gb-512-gb-hdd-512-ssd-windows-10-pro-t14-thin-light-laptop/p/itm7d4696b190808?pid=COMG2PZ3YFH4C897&lid=LSTCOMG2PZ3YFH4C897QA0ZL9&marketplace=FLIPKART&q=Lenovo+Thinpad+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=8c8eb49f-1d5d-4679-b7da-dd4f3733064e.COMG2PZ3YFH4C897.SEARCH&ppt=None&ppn=None&ssid=9ogz20xumo0000001704464086654&qH=0b69185da7afc68b
ASUS,ZenBook,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,No,99990,122990,18,0.0,0,0,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp562ws-2-1-laptop/p/itma3d7895911a82?pid=COMGBYQ2G7MGZJY2&lid=LSTCOMGBYQ2G7MGZJY2OWZFYB&marketplace=FLIPKART&q=ASUS+ZenBook+Intel+Core+i5+11th+LPDDR4X&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=5054cd46-e0fd-4e60-9d99-9ab59c0937b9.COMGBYQ2G7MGZJY2.SEARCH&ppt=None&ppn=None&ssid=a2uo292gqo0000001704464087367&qH=9f1898faed489ea6
ASUS,Zenbook,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,84990,110990,23,0.0,0,0,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp562ws-2-1-laptop/p/itma3d7895911a82?pid=COMGBYQ2G7MGZJY2&lid=LSTCOMGBYQ2G7MGZJY2OWZFYB&marketplace=FLIPKART&q=ASUS+Zenbook+Intel+Core+i5+11th+LPDDR4X&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=56f8b6c8-e281-44d9-8f8f-840ebf4d46c4.COMGBYQ2G7MGZJY2.SEARCH&ppt=None&ppn=None&ssid=u69hrb5yds0000001704464088104&qH=063d7be9ede44acf
Lenovo,IdeaPad,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,Missing,0,No,No,69899,73899,5,4.3,474,37,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm36fec4d6ab322?pid=COMGKC6Y2KA8HMFT&lid=LSTCOMGKC6Y2KA8HMFTCCRJQM&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=ae0f840e-83ac-41b0-9899-7fda15252a39.COMGKC6Y2KA8HMFT.SEARCH&ppt=None&ppn=None&ssid=vvsr2za2sw0000001704464089124&qH=ba23c066c6dcaf95
DELL,Inpiron,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,No,No,79990,117587,31,0.0,0,0,https://www.flipkart.com/dell-inspiron-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm59a067b722f53?pid=COMG9QVUUFXRGJGZ&lid=LSTCOMG9QVUUFXRGJGZMVPEPO&marketplace=FLIPKART&q=DELL+Inpiron+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=1719d98e-bc3a-49e7-8140-cd767a9f3f72.COMG9QVUUFXRGJGZ.SEARCH&ppt=None&ppn=None&ssid=yet6cu304w0000001704464090180&qH=9bf04466e44df96d
DELL,GAMING,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,No,No,76300,79999,4,4.2,6,0,https://www.flipkart.com/dell-g15-intel-core-i5-10th-gen-10200h-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-3050-120-hz-g15-5510-gaming-laptop/p/itmfae75b1e11b68?pid=COMG5N5RCWGEHKMF&lid=LSTCOMG5N5RCWGEHKMFPGNL2N&marketplace=FLIPKART&q=DELL+GAMING+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=8a269ee6-8298-41bb-94ed-243d662b9549.COMG5N5RCWGEHKMF.SEARCH&ppt=None&ppn=None&ssid=1k8vehx5q80000001704464091346&qH=787dc6c2dc0c6eb2
Lenovo,Ideapad,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,55999,89999,37,0.0,0,0,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm36fec4d6ab322?pid=COMGKC6Y2KA8HMFT&lid=LSTCOMGKC6Y2KA8HMFTCCRJQM&marketplace=FLIPKART&q=Lenovo+Ideapad+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=b7c5d1ac-0bcf-4156-aaef-43a1038c8299.COMGKC6Y2KA8HMFT.SEARCH&ppt=None&ppn=None&ssid=xk0nxwd3og0000001704464092206&qH=83df841fb104c81d
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,72900,74900,2,3.9,24,4,https://www.flipkart.com/dell-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-inspiron-3530-thin-light-laptop/p/itmde8407c6c5b9d?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8JTULYV&marketplace=FLIPKART&q=DELL+Inspiron+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=56fe361a-8402-4329-9b23-4392cd483dde.COMGTQXEPE3ZKHN8.SEARCH&ppt=None&ppn=None&ssid=dfsyhv8m6o0000001704464092909&qH=4928d3408598e264
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,73990,92600,20,4.5,195,17,https://www.flipkart.com/dell-inspiron-15-3520-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-laptop/p/itm0c93229d052fe?pid=COMGTEGW6HF5GJGQ&lid=LSTCOMGTEGW6HF5GJGQNY91RG&marketplace=FLIPKART&q=DELL+Inspiron+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=3fb279d4-4bb4-4dd3-b69b-4a76eca20e77.COMGTEGW6HF5GJGQ.SEARCH&ppt=None&ppn=None&ssid=a05pa7e07k0000001704464093627&qH=4928d3408598e264
ASUS,ZenBook,Intel,Core i5,11th,8 GB GB,LPDDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,0,No,No,84990,104990,19,0.0,0,0,https://www.flipkart.com/asus-intel-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-up3404vakn543ws-2-1-laptop/p/itm768eafb58699a?pid=COMGZVFHCB7ZEP7F&lid=LSTCOMGZVFHCB7ZEP7FRLXLPY&marketplace=FLIPKART&q=ASUS+ZenBook+Intel+Core+i5+11th+LPDDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=57baa3ca-768a-41d2-a239-987bb1abb4bb.COMGZVFHCB7ZEP7F.SEARCH&ppt=None&ppn=None&ssid=0lhftsbo400000001704464094695&qH=015073b045128ab3
DELL,Missing,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,2,Casual,16,0,No,No,73519,88400,16,0.0,0,0,https://www.flipkart.com/dell-inspiron-15-3520-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-laptop/p/itm0c93229d052fe?pid=COMGTEGW6HF5GJGQ&lid=LSTCOMGTEGW6HF5GJGQNY91RG&marketplace=FLIPKART&q=DELL+Missing+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=48da7944-a6b9-4a8a-ae8f-baec713dcfa9.COMGTEGW6HF5GJGQ.SEARCH&ppt=None&ppn=None&ssid=a63t5hs8y80000001704464095483&qH=011c3bc447db6bdd
HP,Spectre,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,No,126000,152042,17,5.0,2,1,https://www.flipkart.com/hp-2023-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-15s-fr4001tu-thin-light-laptop/p/itmbb64b6f1667d5?pid=COMGZNSB6GCJVUPX&lid=LSTCOMGZNSB6GCJVUPX7MUWHR&marketplace=FLIPKART&q=HP+Spectre+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=f45765d1-7bc9-4e1b-a1fe-9640acd811d7.COMGZNSB6GCJVUPX.SEARCH&ppt=None&ppn=None&ssid=umec40w4e80000001704464096603&qH=9865ef8b1180d4be
lenovo,Yoga,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,0,Casual,Missing,0,No,No,171998,237890,27,0.0,0,0,https://www.flipkart.com/lenovo-yoga-slim-7-pro-intel-core-i5-11th-gen-11320h-16-gb-512-gb-ssd-windows-11-home-82nc00ewin-thin-light-laptop/p/itm782fd4e146b14?pid=COMGJ4X8TK52M4D2&lid=LSTCOMGJ4X8TK52M4D2ANGNUF&marketplace=FLIPKART&q=lenovo+Yoga+Intel+Core+i5+10th+LPDDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=fed65509-6a5c-405e-8bcb-0248f3393146.COMGJ4X8TK52M4D2.SEARCH&ppt=None&ppn=None&ssid=f74fl8l8pc0000001704464097533&qH=7673dc02884f24f6
ASUS,ASUS,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Casual,16,1,No,No,88990,129990,31,0.0,0,0,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=ASUS+ASUS+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=d6ee7fd8-624c-4995-a0cc-237407a7e1fa.COMGFHNGGWNDVGSY.SEARCH&ppt=None&ppn=None&ssid=hnem9mt81s0000001704464098244&qH=e3302c669ab25a01
HP,HP,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,Yes,Yes,114999,138166,16,0.0,0,0,https://www.flipkart.com/hp-2023-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-15s-fr4001tu-thin-light-laptop/p/itmbb64b6f1667d5?pid=COMGZNSB6GCJVUPX&lid=LSTCOMGZNSB6GCJVUPX7MUWHR&marketplace=FLIPKART&q=HP+HP+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=1092c468-0c38-4138-995e-f3365376ee74.COMGZNSB6GCJVUPX.SEARCH&ppt=None&ppn=None&ssid=3tkens03s00000001704464099342&qH=b44eab3343a4b9e3
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,16,1,Yes,Yes,82990,94600,12,4.5,21,2,https://www.flipkart.com/dell-inspiron-15-3520-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-laptop/p/itm0c93229d052fe?pid=COMGTEGW6HF5GJGQ&lid=LSTCOMGTEGW6HF5GJGQNY91RG&marketplace=FLIPKART&q=DELL+Inspiron+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=a169c7e8-6247-4c8e-a3a4-19b82308789c.COMGTEGW6HF5GJGQ.SEARCH&ppt=None&ppn=None&ssid=zo6h2gr5r40000001704464100060&qH=4928d3408598e264
acer,Intel,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,Yes,No,109999,0,0,0.0,0,0,https://www.flipkart.com/acer-intel-celeron-dual-core-n4500-8-gb-128-gb-ssd-chrome-os-cb314-3h-c5qe-chromebook/p/itmf7e8ce733eb56?pid=COMGSV3G3RYBAHX4&lid=LSTCOMGSV3G3RYBAHX4EEGVFD&marketplace=FLIPKART&q=acer+Intel+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_w9MKCCN7kKuICqb8OhnuQHncfFn2jIt3GCxupdxYqBrKnJAAw6v4DbAbUc36uaYAG_IJWpgbkbNUsTpao0ADDA%3D%3D&ppt=None&ppn=None&ssid=huzd0phzpc0000001704464101172&qH=d78b00e0cc0d88ae
Lenovo,Yoga,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,Yes,Yes,82990,117490,29,0.0,0,0,Not Found
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,1,Yes,Yes,79990,88600,9,4.8,5,0,https://www.flipkart.com/dell-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-inspiron-3530-thin-light-laptop/p/itmde8407c6c5b9d?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8JTULYV&marketplace=FLIPKART&q=DELL+Inspiron+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=4ca72d91-9583-4e54-9c71-3e2cd57dbb8f.COMGTQXEPE3ZKHN8.SEARCH&ppt=None&ppn=None&ssid=621tvnkpb40000001704464102337&qH=4928d3408598e264
ASUS,ZenBook,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,114990,140990,18,0.0,0,0,https://www.flipkart.com/asus-zenbook-13-intel-core-i5-8th-gen-8265u-8-gb-512-gb-ssd-windows-10-home-ux333fa-a4117t-thin-light-laptop/p/itm5f86ae2566d59?pid=COMFABHZVTZMWQZ7&lid=LSTCOMFABHZVTZMWQZ75TVJKC&marketplace=FLIPKART&q=ASUS+ZenBook+Intel+Core+i5+11th+LPDDR4X&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=0d4f5d99-ff55-482b-9683-f64d2d7a6a05.COMFABHZVTZMWQZ7.SEARCH&ppt=None&ppn=None&ssid=hxah9jw5ds0000001704464103041&qH=9f1898faed489ea6
HP,Spectre,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,129999,155436,16,0.0,0,0,https://www.flipkart.com/hp-spectre-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-ef0052tu-notebook/p/itm384ee7503f8ac?pid=COMGHR2J99YBAFXY&lid=LSTCOMGHR2J99YBAFXYD5CUQJ&marketplace=FLIPKART&q=HP+Spectre+Intel+Core+i5+11th+LPDDR4X&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=5af86f24-b871-4ca4-9255-deef479c817f.COMGHR2J99YBAFXY.SEARCH&ppt=None&ppn=None&ssid=efdwttmfn40000001704464104297&qH=a43fb39d818f89e6
MSI,GS,Intel,Core i5,8th,8 GB GB,DDR5,512 GB,0 GB,Windows,32-bit,6,Casual,Missing,0,No,No,149990,169990,11,4.1,10,3,https://www.flipkart.com/msi-gs-intel-core-i7-8th-gen-8750h-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1060-gs65-8re-084in-gaming-laptop/p/itm41d3a506706e8?pid=COMF3EN4K9SCFQKU&lid=LSTCOMF3EN4K9SCFQKUTS0EHZ&marketplace=FLIPKART&q=MSI+GS+Intel+Core+i5+8th+DDR5&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=9ba01294-2cbd-4a79-ab14-f1fd192bc5eb.COMF3EN4K9SCFQKU.SEARCH&ppt=None&ppn=None&ssid=341ncxmq800000001704464105577&qH=1779b26189fbc6e0
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,16,0,No,No,71290,95136,25,0.0,0,0,https://www.flipkart.com/dell-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-inspiron-3530-thin-light-laptop/p/itmde8407c6c5b9d?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8JTULYV&marketplace=FLIPKART&q=DELL+Inspiron+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=f1b9cb4c-e3e5-495b-a199-8cf535eae250.COMGTQXEPE3ZKHN8.SEARCH&ppt=None&ppn=None&ssid=pupai3ym400000001704464106307&qH=4928d3408598e264
DELL,Inspiron,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,79500,99433,20,4.3,10,1,Not Found
DELL,Inspiron,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,1,No,Yes,82990,107786,23,3.7,15,3,Not Found
